"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",1.890925576,1.351466664,1.641419547,1.844967655,2.088473108,2.703857707
"2","rho",1.380852932,1.259973294,1.34041056,1.381644926,1.421599279,1.501186037
"3","sigma",0.100542806,0.096065478,0.098995662,0.100483417,0.10206045,0.105221846
"4","mu[1]",1.009462738,-1.346545751,0.223106207,1.017497961,1.771521264,3.365395223
"5","mu[2]",3.905347688,1.622559026,3.169207758,3.913617156,4.616152604,6.242258004
"6","mu[3]",-3.463205434,-4.887988704,-4.192940383,-3.600767178,-2.866946534,-1.287695738
"7","mu[4]",-0.781465644,-3.160643913,-1.505228509,-0.754026993,-0.032270234,1.447311807
"8","mu[5]",0.014766016,-2.236982904,-0.793222984,-0.004250732,0.778613528,2.414584899
