"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",4.228275717,3.10477934,3.770636027,4.176959612,4.62615907,5.614228724
"2","rho",0.573027074,-0.203905932,0.271981211,0.609778935,0.890421479,1.249365511
"3","sigma",3.229298652,2.783528034,3.068154158,3.225385594,3.385954234,3.712670411
"4","mu[1]",0.638205344,-3.547907268,-0.863486278,0.65240024,2.116329594,4.922126549
"5","mu[2]",-2.570313232,-4.850600115,-3.798700152,-2.801391062,-1.60166908,1.17018896
"6","mu[3]",-2.720561116,-4.895579032,-4.040573318,-3.040674916,-1.756874351,1.431176714
"7","mu[4]",-2.340146854,-4.801377078,-3.765773231,-2.642829461,-1.283609197,1.863738985
"8","mu[5]",-2.532309018,-4.869508162,-3.907438684,-2.84768875,-1.514119627,1.770880855
