"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.466119467,1.652961908,2.821510455,3.452597571,4.093951624,5.300619212
"2","rho",2.736253787,1.711569264,2.311431734,2.702070615,3.131304976,3.949916098
"3","sigma",1.97783346,1.768116376,1.897079857,1.970230531,2.052352807,2.222905702
"4","mu[1]",-2.267176211,-4.880641308,-3.87601829,-2.714747958,-1.101400302,2.703065123
"5","mu[2]",-2.161096575,-4.859334642,-3.840289937,-2.568793717,-0.92482592,3.002091003
"6","mu[3]",-2.041467942,-4.838515015,-3.67265634,-2.431499678,-0.833358899,2.938603807
"7","mu[4]",-2.578083179,-4.923782199,-4.126803624,-3.014886936,-1.537286313,2.589574078
"8","mu[5]",-2.589626339,-4.916381964,-4.079404453,-3.011946887,-1.553539307,2.304721842
