"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.492183496,1.678042425,2.826802249,3.465041084,4.145216025,5.473177753
"2","rho",2.190106253,1.208930701,1.8500779,2.172352021,2.543304361,3.253238367
"3","sigma",2.788317313,2.577558401,2.712969947,2.784683953,2.864369736,3.003872726
"4","mu[1]",-2.51677309,-4.902627098,-4.059480819,-2.93961149,-1.459464007,2.048776657
"5","mu[2]",-2.705020834,-4.907707941,-4.075188219,-3.045386064,-1.751063446,1.74725454
"6","mu[3]",-2.472773065,-4.887838013,-4.047792988,-2.918428819,-1.405281006,2.461316211
"7","mu[4]",-2.759339791,-4.93606462,-4.220061294,-3.233170565,-1.745286352,1.863666596
"8","mu[5]",-2.894644224,-4.935393133,-4.292006428,-3.354904429,-2.013688425,1.697971506
