"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.509127547,2.42719398,3.025291304,3.42943041,3.923954576,4.966687287
"2","rho",0.664017727,-0.672201275,0.355657791,0.831548856,1.087370394,1.405374171
"3","sigma",4.028680973,3.580299682,3.916239455,4.039110464,4.160774719,4.376926845
"4","mu[1]",0.719720389,-3.806010345,-0.548740297,0.856965855,2.096133419,4.61360613
"5","mu[2]",-1.787039742,-4.650316917,-2.983939658,-1.888579025,-0.798262257,1.887286564
"6","mu[3]",-2.511030469,-4.856588344,-3.730953404,-2.720902394,-1.550301635,1.206568326
"7","mu[4]",-3.250821887,-4.929077226,-4.340732211,-3.584767827,-2.550478807,0.380772433
"8","mu[5]",-3.343010557,-4.92705596,-4.378673291,-3.674524252,-2.645803379,-0.053224522
