"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.141635819,2.269460243,2.735375292,3.053969661,3.426566642,4.640537422
"2","rho",0.087186084,-0.537287596,-0.219542733,-0.06625131,0.13026103,1.613266109
"3","sigma",3.209564261,2.911752824,3.091216484,3.199115483,3.313778273,3.579859328
"4","mu[1]",-1.015661773,-3.697017006,-1.999498807,-1.13712378,-0.131335148,2.436905632
"5","mu[2]",-3.846540888,-4.956230762,-4.613742824,-4.142982218,-3.405386428,-1.035126578
"6","mu[3]",-3.937635933,-4.968564443,-4.678208993,-4.226341739,-3.566710351,-1.075570719
"7","mu[4]",-3.709655473,-4.945507991,-4.528682733,-3.977127959,-3.221790884,-0.860617912
"8","mu[5]",-3.369322786,-4.946807933,-4.253285304,-3.570176722,-2.714218881,-0.526264618
