"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.786823264,2.062431723,3.163436317,3.785511955,4.358855665,5.630478237
"2","rho",2.244282365,1.529732871,2.002939554,2.238912214,2.476921196,3.024325714
"3","sigma",1.879034622,1.728949877,1.823461222,1.875186461,1.932458684,2.043437853
"4","mu[1]",-2.354922546,-4.883354239,-3.870663359,-2.740309606,-1.305804338,2.29123849
"5","mu[2]",-2.218963231,-4.857125619,-3.873383531,-2.654984158,-1.05560024,2.959523687
"6","mu[3]",-2.494411778,-4.898155851,-4.040386376,-2.918775556,-1.33660741,2.157051572
"7","mu[4]",-1.007930891,-4.714166686,-2.90399475,-1.343277246,0.51392069,4.549293496
"8","mu[5]",-2.596425453,-4.903449674,-4.095051145,-3.035183518,-1.602152703,2.154985457
