"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.953164569,2.796688207,3.423965685,3.881537091,4.389570787,5.499579835
"2","rho",0.568989586,-0.903780487,0.323860959,0.764726155,0.950698544,1.204059277
"3","sigma",3.567896046,3.054094322,3.466284506,3.586664369,3.70288464,3.91494998
"4","mu[1]",0.041656605,-4.357229606,-1.468602597,0.116812361,1.61103729,3.989546743
"5","mu[2]",-1.933766483,-4.764320312,-3.347787298,-2.228914419,-0.862320221,2.631263496
"6","mu[3]",-2.716702041,-4.850751415,-4.063420896,-3.097414339,-1.697302226,1.207810299
"7","mu[4]",-2.93481635,-4.906831961,-4.187495013,-3.335942158,-2.04971847,1.090576466
"8","mu[5]",-3.17190687,-4.933233399,-4.352933506,-3.545285703,-2.38251246,0.597286609
