"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.40586726,2.565777674,3.11899603,3.416240445,3.691043374,4.197656488
"2","rho",-1.311470178,-2.071838482,-1.585038932,-1.32416217,-1.031818994,-0.558282781
"3","sigma",3.546190992,2.879046609,3.327314438,3.564294966,3.78040357,4.130140136
"4","mu[1]",2.992814819,1.201867837,2.449617894,3.02738267,3.574816884,4.663259927
"5","mu[2]",-0.839957587,-2.466829787,-1.403180417,-0.864040689,-0.295515725,0.903028172
"6","mu[3]",-1.591321159,-3.522256393,-2.21489268,-1.580539202,-0.950169412,0.236658495
"7","mu[4]",-3.687085824,-4.8738768,-4.260758723,-3.769612382,-3.183696381,-2.037992785
"8","mu[5]",-4.11656219,-4.973560354,-4.646196183,-4.237929511,-3.722914368,-2.53959565
