"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.662083145,2.652815337,3.329126369,3.689491554,4.011374828,4.572190952
"2","rho",-1.821317705,-2.54833125,-2.12041047,-1.84252851,-1.521515885,-1.032452516
"3","sigma",3.783454366,3.02475078,3.510081779,3.781755902,4.064143774,4.533772547
"4","mu[1]",0.617042639,-1.101549871,0.062062925,0.626150459,1.20119956,2.255509081
"5","mu[2]",-2.31702876,-3.798847737,-2.805011822,-2.309801303,-1.814211621,-0.851498267
"6","mu[3]",1.263982388,-0.587907581,0.643058528,1.252869813,1.899444674,3.105522662
"7","mu[4]",1.283691745,-0.400910758,0.696040334,1.284169299,1.877265907,2.992955187
"8","mu[5]",-4.182959963,-4.961871824,-4.663384678,-4.299977371,-3.828922026,-2.687656348
