"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.387947671,1.538843606,2.684016947,3.382793787,4.066888567,5.370811077
"2","rho",2.142102073,1.016769758,1.771417009,2.138694829,2.503626186,3.298050745
"3","sigma",2.585016324,2.369826135,2.506831943,2.582251937,2.659880933,2.818741206
"4","mu[1]",-2.54744246,-4.914019202,-4.057818156,-3.011042199,-1.517535716,2.352871572
"5","mu[2]",-2.59081614,-4.910741729,-4.104997928,-3.046570481,-1.525968889,2.055695091
"6","mu[3]",-2.411682478,-4.892170096,-3.989453102,-2.831798404,-1.3356604,2.508512675
"7","mu[4]",-2.230034615,-4.897690838,-3.873281148,-2.641059508,-1.018320593,2.835027798
"8","mu[5]",-2.339100952,-4.907418585,-3.950021352,-2.8564894,-1.190774413,2.898107841
