"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.109852066,1.772960505,2.602021572,3.105008157,3.600115708,4.485003659
"2","rho",-0.5738482,-2.771504833,-1.752432211,-0.74774067,0.752167204,1.645987294
"3","sigma",4.332304512,3.116597693,4.007217376,4.452474261,4.716441394,5.070707952
"4","mu[1]",-2.543205752,-4.576088719,-3.438045367,-2.766785436,-1.907552481,0.91539097
"5","mu[2]",-2.022999861,-4.116860049,-2.85297071,-2.18675234,-1.429351956,1.106086661
"6","mu[3]",-0.416170019,-3.200669292,-1.297427093,-0.489676742,0.391852775,2.866518961
"7","mu[4]",0.283028061,-3.337921208,-0.430936465,0.374251311,1.113622654,3.262933324
"8","mu[5]",-0.937890756,-3.990420394,-1.768395515,-0.855841281,-0.044556963,1.627954437
