"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",2.988167165,1.890498789,2.44574418,2.885017069,3.414303877,4.708191248
"2","rho",0.398934194,-0.742472304,0.088897555,0.393462859,0.686773851,1.765213279
"3","sigma",3.449201708,3.114477249,3.333962003,3.447333705,3.561656869,3.796232716
"4","mu[1]",-1.844311867,-4.635864961,-2.889468135,-1.942915412,-0.921666603,1.509284993
"5","mu[2]",-2.691797702,-4.792129661,-3.724983561,-2.901978563,-1.929538902,0.841260187
"6","mu[3]",-3.355877743,-4.935972712,-4.340992063,-3.637713539,-2.728017302,0.089316787
"7","mu[4]",-3.70838967,-4.953280179,-4.567831622,-4.073910395,-3.210037825,-0.55470043
"8","mu[5]",-3.990446343,-4.971492743,-4.70228873,-4.314153746,-3.629569605,-1.171268922
