"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.582063317,1.836450392,2.930699219,3.577245358,4.209263702,5.446867145
"2","rho",2.542131141,1.728292276,2.277541127,2.54842809,2.812860177,3.360097856
"3","sigma",1.941649793,1.78549989,1.883643584,1.937733959,1.998098216,2.114553088
"4","mu[1]",-2.271463484,-4.876374102,-3.9363272,-2.709162392,-1.132795336,2.747487212
"5","mu[2]",-2.270329829,-4.84898652,-3.799853156,-2.693698272,-1.107107465,2.59041027
"6","mu[3]",-2.492181771,-4.930804743,-4.032167803,-2.962447319,-1.341150616,2.430185964
"7","mu[4]",-1.637529323,-4.804093617,-3.390532355,-1.963529262,-0.284628737,3.66559286
"8","mu[5]",-2.136994495,-4.834821737,-3.77392569,-2.558798347,-0.941773624,2.936292073
