"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.755039545,2.051585384,3.110690814,3.72232677,4.378639361,5.582597821
"2","rho",1.892274905,0.451476756,1.646388569,1.952806274,2.228304516,2.717098527
"3","sigma",3.64640979,3.311928471,3.526576497,3.640843223,3.767926623,4.003497413
"4","mu[1]",-0.243782989,-4.337178724,-2.013266213,-0.488606351,1.292035332,5.067909906
"5","mu[2]",-2.591796766,-4.888736922,-4.034087142,-2.993694303,-1.528753462,1.935497926
"6","mu[3]",-2.351915006,-4.905287686,-3.985860439,-2.777600655,-1.176938259,2.849858245
"7","mu[4]",-2.403419938,-4.90934806,-3.939858197,-2.844867505,-1.293260093,2.440178058
"8","mu[5]",-2.433318182,-4.91894944,-3.973781449,-2.865645405,-1.2876067,2.220386251
