"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.596869691,1.766009348,2.97396967,3.59373577,4.228212601,5.45474696
"2","rho",2.66320849,1.536290419,2.317014862,2.687019809,3.023812987,3.756022964
"3","sigma",1.989848488,1.789367947,1.912345398,1.982760983,2.061325423,2.221983688
"4","mu[1]",-1.99027271,-4.859497954,-3.641093754,-2.352346089,-0.806978082,3.044391965
"5","mu[2]",-2.328880851,-4.904017028,-3.959593119,-2.760416044,-1.231731177,2.818687569
"6","mu[3]",-2.337923987,-4.886294574,-3.987376299,-2.789129188,-1.160473143,2.800943837
"7","mu[4]",-2.154782294,-4.903574039,-3.81443229,-2.581742096,-0.905919181,2.841053154
"8","mu[5]",-2.544100375,-4.925754156,-4.110692225,-3.015691325,-1.470107031,2.265385624
