"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.58376397,1.689048429,2.936723537,3.56394341,4.217636898,5.531050749
"2","rho",2.419954135,1.086675375,1.988433345,2.450128044,2.876456776,3.659492415
"3","sigma",2.680314975,2.423595034,2.584011282,2.673430473,2.765638976,2.973209618
"4","mu[1]",-2.306206032,-4.906501903,-3.961833233,-2.817618595,-1.140668563,2.878719339
"5","mu[2]",-2.278499367,-4.84711387,-3.831291307,-2.685798081,-1.160492407,2.50535495
"6","mu[3]",-2.233896995,-4.873230708,-3.870657174,-2.689910419,-1.03052026,3.089203045
"7","mu[4]",-2.614080519,-4.914500467,-4.125248938,-3.11944389,-1.526335783,2.088883093
"8","mu[5]",-2.800463057,-4.963063591,-4.262469821,-3.314426103,-1.798761706,1.981063939
