"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",2.247033198,1.340746999,1.879007129,2.201252442,2.548378741,3.425792406
"2","rho",0.278029047,0.007023877,0.098845102,0.216198111,0.39430441,0.915128804
"3","sigma",3.678682453,3.400477302,3.582380129,3.673825782,3.773768101,3.976780841
"4","mu[1]",-1.01831074,-3.372833519,-1.793043993,-1.018669768,-0.241746037,1.355026399
"5","mu[2]",-3.910350943,-4.948835463,-4.524480466,-4.070580199,-3.464379187,-1.920705167
"6","mu[3]",-3.786948484,-4.928072644,-4.438232626,-3.957379816,-3.320482274,-1.551869528
"7","mu[4]",-3.98316486,-4.960998244,-4.586247477,-4.140179816,-3.562165149,-2.080835273
"8","mu[5]",-4.074314348,-4.965452348,-4.639002627,-4.239067097,-3.704187183,-2.176580685
