"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",2.428935424,1.561128241,1.994727772,2.309492351,2.73329418,3.90033443
"2","rho",0.610146692,0.008023347,0.142252506,0.707285122,0.956680874,1.265835683
"3","sigma",2.512526649,2.300391941,2.438740343,2.510517128,2.587611497,2.723873909
"4","mu[1]",-2.806009362,-4.843998286,-3.645657051,-2.874779454,-2.091306336,-0.173576983
"5","mu[2]",-3.937563971,-4.963362252,-4.665255182,-4.209612982,-3.507693901,-1.343812496
"6","mu[3]",-4.069985675,-4.96873158,-4.700807004,-4.359194322,-3.74442373,-1.60087325
"7","mu[4]",-4.005391804,-4.964311028,-4.683910212,-4.26893102,-3.618871787,-1.53441837
"8","mu[5]",-4.127268259,-4.979046584,-4.733096274,-4.366171003,-3.786691427,-1.941963736
