"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.451260631,1.675103768,2.764663924,3.440919321,4.104628987,5.413194895
"2","rho",2.12597761,1.222694275,1.78857192,2.098939205,2.450954293,3.181448597
"3","sigma",2.801177279,2.601554903,2.725709084,2.801415936,2.870030524,3.020347016
"4","mu[1]",-2.534214056,-4.902863088,-4.007693396,-2.980255558,-1.443906125,1.982264935
"5","mu[2]",-2.852972978,-4.918840586,-4.183954932,-3.227643707,-1.924695598,1.385742804
"6","mu[3]",-2.646074811,-4.930123273,-4.18635023,-3.127119606,-1.587427938,2.258964281
"7","mu[4]",-2.842792759,-4.927972286,-4.248039037,-3.304301884,-1.951922294,1.928538527
"8","mu[5]",-2.930679408,-4.916617622,-4.275503799,-3.334502435,-2.070498682,1.36313854
