"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.174287492,1.857430179,2.540536309,3.010564716,3.709430597,5.226379695
"2","rho",0.868509354,0.015625534,0.18597327,0.45618153,1.415814405,2.75084182
"3","sigma",3.602006609,3.296243596,3.482553923,3.596749897,3.710227589,3.957741475
"4","mu[1]",-1.547851706,-4.330363372,-2.759050344,-1.765578673,-0.663589278,2.787061964
"5","mu[2]",-2.181466129,-4.733612887,-3.515978911,-2.534498696,-1.236196517,2.498688502
"6","mu[3]",-3.148851044,-4.928623855,-4.324778867,-3.631671744,-2.510593166,1.510726137
"7","mu[4]",-3.356966985,-4.953098989,-4.503233558,-3.832125007,-2.74339944,1.213399728
"8","mu[5]",-3.545963405,-4.956893306,-4.56807142,-4.024881891,-3.084299435,0.774909041
