"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.489927352,2.38593901,2.993005478,3.41881728,3.901434797,4.980843388
"2","rho",0.862148576,0.084903909,0.611219692,0.936068516,1.135779108,1.406786371
"3","sigma",4.120275654,3.824992786,4.014375768,4.117454791,4.221380248,4.429894148
"4","mu[1]",0.70626582,-3.399111301,-0.652853129,0.770829108,2.087947599,4.622742111
"5","mu[2]",-1.808850097,-4.663508604,-3.083458299,-1.93413288,-0.75328433,2.062824869
"6","mu[3]",-2.490080976,-4.827015994,-3.706140255,-2.725059985,-1.54341057,1.20681618
"7","mu[4]",-3.079319005,-4.926304413,-4.228885487,-3.389534966,-2.258162804,0.622547572
"8","mu[5]",-3.267611973,-4.924048143,-4.291400173,-3.594487917,-2.58565425,0.135854545
