"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.425488965,1.725246171,2.765515243,3.403484814,4.055769502,5.345083973
"2","rho",2.129230064,1.27402664,1.789303224,2.078826152,2.445846206,3.168062157
"3","sigma",2.799830056,2.602239807,2.727341857,2.796786613,2.867777392,3.016918265
"4","mu[1]",-2.551424982,-4.893680605,-4.020620047,-2.985818473,-1.4731808,1.91258998
"5","mu[2]",-2.805436877,-4.902464643,-4.128492188,-3.187692531,-1.901935572,1.393632815
"6","mu[3]",-2.646540756,-4.904649658,-4.14006024,-3.081593175,-1.628002319,2.074715072
"7","mu[4]",-2.912698556,-4.946208042,-4.283696266,-3.364825536,-1.986619218,1.436849396
"8","mu[5]",-2.981765149,-4.94139022,-4.319979233,-3.440915951,-2.089577529,1.491071329
