"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.576906091,2.417818705,3.08945543,3.497144274,3.992451081,5.084125475
"2","rho",0.713909621,0.024089387,0.392275847,0.759391399,1.034140243,1.349162105
"3","sigma",4.00872676,3.663757615,3.884151955,4.007512451,4.127268734,4.377499873
"4","mu[1]",0.994091194,-3.196947581,-0.421743686,1.064987074,2.446999894,4.948955535
"5","mu[2]",-1.626403845,-4.55667545,-2.902527216,-1.752149534,-0.569309918,2.313190736
"6","mu[3]",-2.371460863,-4.820162774,-3.640710977,-2.615580014,-1.323114466,1.501691983
"7","mu[4]",-3.098410146,-4.899597096,-4.212854733,-3.403312917,-2.3386098,0.4904706
"8","mu[5]",-3.320821272,-4.945712536,-4.373550018,-3.62862156,-2.603921552,-0.014441779
