"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.496266755,1.711502525,2.813981274,3.448817709,4.163073696,5.361858293
"2","rho",2.538610205,1.56070304,2.215658889,2.522642011,2.854157385,3.557788858
"3","sigma",2.611912987,2.429005852,2.544058795,2.609382489,2.674613702,2.810489792
"4","mu[1]",-2.310853838,-4.877016597,-3.85921641,-2.681254022,-1.248058429,2.577001216
"5","mu[2]",-2.131126659,-4.875036633,-3.770109164,-2.51845146,-0.900309164,2.90676572
"6","mu[3]",-2.394044154,-4.9047751,-3.989320908,-2.832122952,-1.256433666,2.610716967
"7","mu[4]",-1.959571497,-4.831540607,-3.603582179,-2.331197159,-0.7130581,3.16595083
"8","mu[5]",-2.275505882,-4.857881578,-3.824097392,-2.702250083,-1.137576659,2.532947723
