"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.507706629,1.753279202,2.842838099,3.510984942,4.129841736,5.365626955
"2","rho",2.468864701,1.215953979,2.084917798,2.49186581,2.876625945,3.622145369
"3","sigma",2.776544377,2.497382345,2.673403423,2.769053586,2.871221367,3.097124222
"4","mu[1]",-2.068287591,-4.886445775,-3.748444423,-2.427519408,-0.86077919,3.226394838
"5","mu[2]",-2.231365043,-4.847224139,-3.785800448,-2.668842938,-1.137910774,2.51870787
"6","mu[3]",-2.317534107,-4.884357255,-3.91321882,-2.776313537,-1.195335428,2.747266388
"7","mu[4]",-2.625830884,-4.910961626,-4.132485775,-3.065773851,-1.588636501,1.99780266
"8","mu[5]",-2.694285185,-4.937370783,-4.139600242,-3.159527505,-1.777942135,2.297902565
