"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",2.398597563,1.57068424,1.983037715,2.27534642,2.725352066,3.792347892
"2","rho",0.597244047,0.005681589,0.120603145,0.698867598,0.941957122,1.27305594
"3","sigma",2.51063892,2.291446447,2.43529711,2.511676113,2.585563645,2.728031397
"4","mu[1]",-2.807983674,-4.794673612,-3.673066317,-2.89021376,-2.078827424,-0.024238737
"5","mu[2]",-3.960109797,-4.959037629,-4.622396881,-4.205259866,-3.54267838,-1.585650816
"6","mu[3]",-4.096473776,-4.975681879,-4.706750255,-4.357644865,-3.764352686,-1.873033018
"7","mu[4]",-4.035146135,-4.97701887,-4.701025911,-4.305448764,-3.67689423,-1.475773266
"8","mu[5]",-4.175094291,-4.978879222,-4.746818853,-4.424025305,-3.863171524,-2.024547208
