"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.495128026,1.60956659,2.856529023,3.491692711,4.129247175,5.32519992
"2","rho",2.536096242,1.553220994,2.213059855,2.530810842,2.863291082,3.527715329
"3","sigma",2.611832125,2.427196862,2.544432143,2.610581286,2.678501769,2.80414585
"4","mu[1]",-2.308213156,-4.89134448,-3.921122225,-2.781502774,-1.138469679,2.563173096
"5","mu[2]",-2.113065908,-4.856299576,-3.74356557,-2.524383066,-0.897847417,2.923084745
"6","mu[3]",-2.387633495,-4.879782838,-3.978103868,-2.835146893,-1.226291085,2.517067455
"7","mu[4]",-1.973606993,-4.85530842,-3.667037042,-2.379708119,-0.711277527,3.335914257
"8","mu[5]",-2.270249665,-4.859752647,-3.832881341,-2.643162494,-1.176002061,2.645170682
