"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",2.716412744,1.420849637,2.175644499,2.638612751,3.18921286,4.467178765
"2","rho",0.850236516,0.017156913,0.365317511,0.845294099,1.282418626,1.872897459
"3","sigma",4.822578966,4.494935262,4.697303726,4.817516321,4.94184904,5.184620289
"4","mu[1]",-1.685249869,-4.53520191,-2.947378765,-1.900483763,-0.705350005,2.513568594
"5","mu[2]",-1.469050542,-4.400276489,-2.587118289,-1.650148464,-0.534192873,2.423633208
"6","mu[3]",-0.666297984,-4.051830763,-1.813144372,-0.739191435,0.396297266,3.154691115
"7","mu[4]",0.177793821,-3.546050063,-0.931420811,0.182983964,1.25381259,3.786234389
"8","mu[5]",-1.060063613,-4.408516999,-2.117749559,-1.067259193,0.028520735,2.229458081
