"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",2.675680024,1.633700871,2.191855752,2.579907904,3.075038778,4.218341433
"2","rho",0.921400007,0.345012023,0.783288619,0.935586391,1.085618989,1.376761675
"3","sigma",2.525055046,2.336096782,2.455197308,2.5213888,2.59213112,2.73350764
"4","mu[1]",-2.861988465,-4.82978895,-3.878786481,-3.016484925,-2.022571404,0.124388081
"5","mu[2]",-3.654345249,-4.934319447,-4.509004884,-3.963672039,-3.072054507,-0.764983857
"6","mu[3]",-3.835649117,-4.969438347,-4.596331031,-4.152786762,-3.342958978,-1.062403783
"7","mu[4]",-3.707149658,-4.959150992,-4.522874628,-3.972992264,-3.202964654,-0.9774317
"8","mu[5]",-3.855117828,-4.975359483,-4.624508149,-4.150616709,-3.380052913,-1.006174427
