"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",2.233121049,1.364934763,1.860790478,2.195552887,2.544553471,3.371859837
"2","rho",0.269409316,0.01219493,0.099627155,0.212101929,0.371592744,0.891098647
"3","sigma",3.672220616,3.377719256,3.572029636,3.672719158,3.769767755,3.973775688
"4","mu[1]",-0.970975296,-3.137608653,-1.726100054,-1.00036139,-0.267597398,1.322996897
"5","mu[2]",-3.958826663,-4.961063826,-4.578582919,-4.11344875,-3.541433711,-2.035613102
"6","mu[3]",-3.850343138,-4.963132597,-4.501913684,-4.015120235,-3.38428929,-1.814170061
"7","mu[4]",-3.996660945,-4.948087787,-4.593516414,-4.186609688,-3.570927234,-2.036425967
"8","mu[5]",-4.100867548,-4.964296502,-4.666016352,-4.271667201,-3.712482239,-2.180572723
