"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.314685547,1.884365276,2.687450837,3.224404615,3.863106714,5.263373158
"2","rho",0.992254537,0.015308341,0.316377846,1.16080287,1.498305208,1.969611599
"3","sigma",4.450156154,4.110549704,4.331398591,4.452122244,4.56318485,4.794038401
"4","mu[1]",1.885660702,-3.010180112,0.633259287,2.018334916,3.334935678,5.894397426
"5","mu[2]",-0.984651899,-4.254089835,-2.227941536,-1.090061199,0.14153549,2.876739171
"6","mu[3]",-1.463347953,-4.532073796,-2.80713608,-1.695354728,-0.377846352,2.893249401
"7","mu[4]",-2.871003767,-4.919776879,-4.119376116,-3.174549854,-2.022249327,1.07007403
"8","mu[5]",-3.167461299,-4.938690728,-4.321132019,-3.55252665,-2.385224847,0.615881352
