"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.302348776,2.388802644,2.94190308,3.267886899,3.616049646,4.452474274
"2","rho",0.128124371,0.003200268,0.03581885,0.080333003,0.155084937,0.471158203
"3","sigma",3.2594609,2.997353788,3.157387199,3.253946287,3.351777366,3.56447436
"4","mu[1]",-1.150626507,-3.695943518,-2.160107524,-1.215656598,-0.255541856,1.783208146
"5","mu[2]",-3.855957587,-4.958620013,-4.556460721,-4.077589062,-3.383811594,-1.582479644
"6","mu[3]",-3.90566186,-4.965094251,-4.587612468,-4.10759105,-3.435600616,-1.794428904
"7","mu[4]",-3.746724893,-4.959963202,-4.480905421,-3.932438065,-3.236660612,-1.494221027
"8","mu[5]",-3.15059696,-4.904204495,-4.080800543,-3.29826761,-2.427761943,-0.549831934
