"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.88246538,2.710241054,3.386349647,3.813209059,4.312000353,5.379906429
"2","rho",0.720891883,0.080174614,0.536605333,0.742233846,0.926541682,1.241313747
"3","sigma",3.613246694,3.258936935,3.484822942,3.606412204,3.739238572,3.990879669
"4","mu[1]",-0.133536286,-4.024553059,-1.596053213,-0.148271266,1.304773165,3.988961543
"5","mu[2]",-2.567047983,-4.865391071,-3.902173134,-2.845581881,-1.549394565,1.407527382
"6","mu[3]",-2.800077638,-4.925483646,-4.070745466,-3.086324628,-1.82992575,0.943223621
"7","mu[4]",-2.859417905,-4.915668351,-4.081174242,-3.154225017,-1.981914267,0.890440555
"8","mu[5]",-2.717021871,-4.900750384,-4.012474618,-3.037134532,-1.78062939,1.232865899
