"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",2.73846527,1.534944661,2.263732575,2.691812739,3.158582655,4.315850111
"2","rho",0.475625994,0.007277752,0.086068477,0.233190756,0.699482129,1.850142932
"3","sigma",4.671781398,4.285194733,4.536435847,4.663604901,4.806729841,5.085526134
"4","mu[1]",-2.0197345,-4.58684576,-3.027221749,-2.171511549,-1.171306438,1.363273257
"5","mu[2]",-1.477614576,-4.207749433,-2.472512085,-1.582127104,-0.588442374,1.717911117
"6","mu[3]",-0.556875113,-3.319648949,-1.564347292,-0.609631125,0.339874968,2.624487138
"7","mu[4]",1.06072353,-2.022453472,0.037620934,1.024460305,2.077528558,4.260658025
"8","mu[5]",-0.912616971,-4.014564207,-1.939885204,-0.900626309,0.126435902,2.226241731
