"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.419270418,1.487841579,2.731066486,3.42238013,4.110719117,5.369191229
"2","rho",2.427785866,1.321749501,2.103254249,2.426014422,2.762398095,3.494365164
"3","sigma",2.715403402,2.5112293,2.63841662,2.711695433,2.791520312,2.938307179
"4","mu[1]",-2.394927084,-4.916287764,-3.953231409,-2.786241395,-1.315674755,2.415832023
"5","mu[2]",-2.264772675,-4.875941237,-3.898354239,-2.679534981,-1.128660426,2.854499394
"6","mu[3]",-2.441917096,-4.923176163,-3.995115486,-2.857818909,-1.339699144,2.381792554
"7","mu[4]",-2.007877834,-4.877133464,-3.705524532,-2.394196234,-0.715314544,3.1652777
"8","mu[5]",-2.329292437,-4.904533156,-3.940924631,-2.755002047,-1.15585068,2.539998588
