"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.359060762,1.935669972,2.709309738,3.255498304,3.912281018,5.252466704
"2","rho",1.015928164,0.01470988,0.360868081,1.171147141,1.531541455,2.000005073
"3","sigma",4.452315767,4.110091947,4.332722892,4.451018986,4.569544284,4.802821694
"4","mu[1]",1.851667431,-3.180355064,0.62831909,2.016883345,3.293384093,5.884102137
"5","mu[2]",-1.117184909,-4.649400109,-2.354651885,-1.14026087,0.041880854,2.734381049
"6","mu[3]",-1.404108786,-4.507811512,-2.745750476,-1.588365086,-0.239730258,2.618661109
"7","mu[4]",-2.849799331,-4.905375648,-4.066112144,-3.164434807,-2.024546816,1.198796777
"8","mu[5]",-3.10232475,-4.939993511,-4.318437316,-3.500057448,-2.35237686,1.011622481
