"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",2.282882241,1.172695995,1.811976625,2.220724853,2.672970747,3.735638803
"2","rho",0.425795789,0.014164604,0.153155478,0.304059938,0.579339191,1.3995142
"3","sigma",3.914434653,3.564706299,3.792992183,3.910197151,4.034841707,4.280356067
"4","mu[1]",-0.960641352,-3.653430153,-1.78185131,-0.959340651,-0.143361761,1.674516141
"5","mu[2]",-3.688424342,-4.950035901,-4.422525586,-3.895999507,-3.189168374,-1.261886019
"6","mu[3]",-3.585304448,-4.900683103,-4.374553579,-3.807002271,-3.049036676,-1.055403309
"7","mu[4]",-3.690248033,-4.941232499,-4.452183628,-3.905572351,-3.15486703,-1.298689665
"8","mu[5]",-3.895188795,-4.95585669,-4.574982303,-4.100288567,-3.430748505,-1.759150577
