"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.602444643,1.930179412,2.968721638,3.572487728,4.223450393,5.396337646
"2","rho",2.636032511,1.834374151,2.345802629,2.621181376,2.919470062,3.530126994
"3","sigma",1.964315887,1.763194698,1.890158156,1.962188269,2.034443795,2.182787398
"4","mu[1]",-2.012459694,-4.852993603,-3.659016485,-2.403118597,-0.731019591,2.867504726
"5","mu[2]",-2.254587138,-4.893310413,-3.933054351,-2.698605682,-1.039266639,3.003980737
"6","mu[3]",-2.471752582,-4.919352975,-4.030871272,-2.8569321,-1.378829386,2.183222653
"7","mu[4]",-1.875871508,-4.845885899,-3.624122339,-2.308550135,-0.572813996,3.250699359
"8","mu[5]",-2.148229709,-4.901353769,-3.846597001,-2.609274639,-0.976271402,3.110797576
