"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.558125077,2.245217227,2.931715847,3.42620517,4.084097986,5.493098929
"2","rho",1.058712444,0.010931135,0.163499574,1.272740803,1.770756269,2.290323546
"3","sigma",3.509257102,3.159262922,3.383072737,3.5180202,3.636320166,3.847973699
"4","mu[1]",-0.524331275,-4.383775806,-2.02515152,-0.792410803,0.689089951,5.083932928
"5","mu[2]",-3.093086265,-4.918233076,-4.313513647,-3.534837306,-2.365528186,1.147740459
"6","mu[3]",-3.047904592,-4.920923668,-4.336177395,-3.568612868,-2.303774965,1.789044214
"7","mu[4]",-3.059785433,-4.917771817,-4.310301079,-3.533787641,-2.22618757,1.087199161
"8","mu[5]",-2.574887472,-4.919891196,-3.908937992,-2.898063409,-1.557596963,1.549418942
