"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.648954448,2.205820862,3.077727954,3.574605101,4.181924296,5.420981294
"2","rho",1.062025072,0.028724086,0.836824725,1.170805183,1.410045674,1.827689646
"3","sigma",4.042046388,3.626021949,3.897895725,4.03733706,4.182985369,4.497768004
"4","mu[1]",1.866018308,-3.108770006,0.396619987,1.98368211,3.449393258,6.187686857
"5","mu[2]",-1.48665827,-4.751708876,-3.043626928,-1.620488972,-0.231465281,2.879524378
"6","mu[3]",-0.016305441,-3.924649968,-1.515984609,-0.124613318,1.250984702,4.617929876
"7","mu[4]",-2.752407613,-4.891723158,-4.037605306,-3.09182159,-1.829651625,1.342506449
"8","mu[5]",-3.143989107,-4.944370088,-4.371067211,-3.555740859,-2.341639769,0.878118205
