"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.476319463,2.380760952,2.975106883,3.39875998,3.882870314,4.994215115
"2","rho",0.852489704,0.081733063,0.588584804,0.920129279,1.137381147,1.417442201
"3","sigma",4.116320929,3.818127462,4.004692224,4.108285957,4.223905943,4.4444658
"4","mu[1]",0.65054495,-3.691836509,-0.62504948,0.72876065,2.040350022,4.52432692
"5","mu[2]",-1.774103912,-4.659036562,-3.047394916,-1.958398221,-0.738048254,2.064245699
"6","mu[3]",-2.483772907,-4.786124331,-3.716797002,-2.718822089,-1.502710396,1.147928558
"7","mu[4]",-3.071466526,-4.915659017,-4.236997271,-3.415086061,-2.211183,0.472008973
"8","mu[5]",-3.245504363,-4.919820855,-4.294229011,-3.554451089,-2.537170954,0.227469395
