"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.510244773,1.662305822,2.832226269,3.499432372,4.17404639,5.451891737
"2","rho",2.542491322,1.592054176,2.234239579,2.528733657,2.85003977,3.528059783
"3","sigma",2.616066871,2.431857403,2.54903207,2.613431258,2.679719356,2.819926721
"4","mu[1]",-2.282821509,-4.87339065,-3.914947077,-2.674293702,-1.089092133,2.547799327
"5","mu[2]",-2.11011592,-4.882521983,-3.773677248,-2.543661143,-0.960779172,3.107812586
"6","mu[3]",-2.375412405,-4.888853048,-3.950613998,-2.794448397,-1.213411848,2.43383882
"7","mu[4]",-1.942743179,-4.835429283,-3.72629437,-2.333812375,-0.676937378,3.393184416
"8","mu[5]",-2.271682527,-4.875764133,-3.86652384,-2.701305582,-1.150941323,2.71895109
