"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",2.698496549,1.347890121,2.078253445,2.589858862,3.194298112,4.687258988
"2","rho",1.034338517,0.02007077,0.341256977,0.945006791,1.63086166,2.599860857
"3","sigma",4.883314904,4.518110503,4.750422835,4.881298378,5.012904432,5.262273433
"4","mu[1]",0.462236405,-3.078417176,-0.684502965,0.379489869,1.466987162,4.491852947
"5","mu[2]",-1.714522165,-4.435894501,-2.849928336,-1.877212728,-0.808724985,2.128568553
"6","mu[3]",1.189343482,-2.945857698,0.128570231,1.234901888,2.319085766,4.813551501
"7","mu[4]",0.757178539,-3.589123946,-0.327893406,0.889935953,1.931315239,4.187587175
"8","mu[5]",-3.479239253,-4.955896967,-4.492796868,-3.861993473,-2.875567322,0.242755676
