"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.317343322,2.409388166,2.957054523,3.282579253,3.650908115,4.44479195
"2","rho",0.131763171,0.004208637,0.034835079,0.079406129,0.154568681,0.473961533
"3","sigma",3.261185432,2.998220728,3.163034189,3.25581913,3.349286267,3.561937514
"4","mu[1]",-1.200077047,-3.883891014,-2.235632908,-1.260096235,-0.265858981,1.716348881
"5","mu[2]",-3.810875548,-4.956707804,-4.537573709,-4.026871214,-3.30628883,-1.42960171
"6","mu[3]",-3.915830842,-4.960595218,-4.593787384,-4.128048618,-3.449863716,-1.694908114
"7","mu[4]",-3.733721333,-4.941794527,-4.489287182,-3.918405309,-3.223135745,-1.281820094
"8","mu[5]",-3.15627584,-4.890918765,-4.057908015,-3.307272518,-2.439174599,-0.512221497
