"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.201502836,1.834242566,2.573159844,3.077130409,3.710047747,5.245620281
"2","rho",0.894414044,0.016305728,0.199475149,0.474168995,1.603454158,2.764680784
"3","sigma",3.601531235,3.307161287,3.486752821,3.59506522,3.706026653,3.933926605
"4","mu[1]",-1.51876082,-4.523966489,-2.661743074,-1.714594821,-0.615793332,2.739974237
"5","mu[2]",-2.115584828,-4.820333414,-3.552700766,-2.532823492,-1.239810952,3.370740462
"6","mu[3]",-3.087761001,-4.948629707,-4.320204717,-3.588975571,-2.358419342,1.377942488
"7","mu[4]",-3.334386079,-4.957581331,-4.487674683,-3.868697789,-2.722390046,1.078341854
"8","mu[5]",-3.484644236,-4.958197839,-4.569028406,-4.027988102,-2.982083598,1.25224603
