"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",4.166436059,2.965961708,3.669951857,4.119394062,4.615892259,5.616015536
"2","rho",0.76549963,0.177718453,0.600797028,0.794593917,0.960794403,1.210893224
"3","sigma",3.571279758,3.297406389,3.476207547,3.568801649,3.662647953,3.863602126
"4","mu[1]",-0.475573284,-4.464847798,-2.044767132,-0.493877331,1.028716236,3.981329718
"5","mu[2]",-1.653856989,-4.820468406,-3.149646243,-1.857297315,-0.434976864,3.000422988
"6","mu[3]",-2.545978078,-4.895720711,-3.874201489,-2.850153933,-1.545802073,1.610223018
"7","mu[4]",-2.620788893,-4.855963265,-3.971233711,-2.931911698,-1.645755629,1.567360842
"8","mu[5]",-2.93755422,-4.920787069,-4.183973667,-3.273303409,-2.058689316,0.889715798
