"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.824212694,2.578655905,3.307767196,3.794489636,4.275085865,5.31783799
"2","rho",1.023811867,0.176275379,0.780376437,1.084505914,1.306512171,1.629661118
"3","sigma",3.94520958,3.593817196,3.809922221,3.938990296,4.067045627,4.337354901
"4","mu[1]",0.986102541,-3.836395616,-0.559707926,1.111414539,2.587348133,5.376336304
"5","mu[2]",-1.193234354,-4.639902632,-2.726682438,-1.264019215,0.085151936,3.137976983
"6","mu[3]",-2.241975606,-4.798794915,-3.750531417,-2.579586381,-1.152168371,2.504667687
"7","mu[4]",-2.693817462,-4.900104926,-4.039241405,-3.028714137,-1.723724942,1.47196391
"8","mu[5]",-2.655927082,-4.834967916,-3.951717446,-3.003915655,-1.724592583,1.406625216
