"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.608112091,1.90661278,2.956221656,3.595256753,4.234288397,5.443130653
"2","rho",2.553713094,1.78526593,2.289124749,2.549591928,2.817213935,3.353959661
"3","sigma",2.03270296,1.883402255,1.976577099,2.028925909,2.08689069,2.192305408
"4","mu[1]",-2.314493028,-4.895178868,-3.88887196,-2.757979973,-1.189869016,2.72347512
"5","mu[2]",-2.176694116,-4.850003297,-3.778540796,-2.613023088,-0.944843133,2.75785796
"6","mu[3]",-2.562068882,-4.901587213,-4.016787529,-3.02611158,-1.555284485,2.319207631
"7","mu[4]",-1.566823996,-4.765595885,-3.324372436,-1.936558322,-0.228683047,3.651533111
"8","mu[5]",-2.18980995,-4.87502506,-3.802937493,-2.590017121,-1.040751777,2.809533363
