"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.619611335,1.859904928,2.979405029,3.609590983,4.235801343,5.501630535
"2","rho",2.564355613,1.802383296,2.302230413,2.560551317,2.823175621,3.329834246
"3","sigma",2.034635951,1.891183157,1.981665126,2.0316615,2.086386515,2.193830534
"4","mu[1]",-2.334128268,-4.894868833,-3.952947617,-2.757850036,-1.128393651,2.530827543
"5","mu[2]",-2.208083839,-4.877196048,-3.802440492,-2.62068184,-1.089460821,2.803337212
"6","mu[3]",-2.564410441,-4.890139682,-4.082827253,-3.058991449,-1.490596191,2.377202385
"7","mu[4]",-1.565544573,-4.757279792,-3.3227412,-1.919350854,-0.206531467,3.660000266
"8","mu[5]",-2.215617246,-4.878324053,-3.841915644,-2.624901354,-1.025800465,2.615058777
