"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.354776698,1.94089541,2.730184648,3.266829558,3.894139044,5.226097276
"2","rho",1.029534604,0.014057673,0.392385701,1.209750706,1.529078834,1.992304466
"3","sigma",4.453211323,4.110944563,4.330777646,4.453508559,4.568433061,4.817637951
"4","mu[1]",1.93198386,-2.739852616,0.516921004,2.068821703,3.405027752,6.183777035
"5","mu[2]",-1.048449894,-4.538179557,-2.347909725,-1.112536459,0.110132346,3.102308752
"6","mu[3]",-1.414620506,-4.630315793,-2.752318883,-1.568763153,-0.238230759,2.493913885
"7","mu[4]",-2.826397005,-4.905946451,-4.033132675,-3.115119582,-1.994609126,1.095648031
"8","mu[5]",-3.151850686,-4.902707206,-4.319416436,-3.565179828,-2.406090597,1.075402514
