"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",2.167394365,0.966318925,1.579347343,2.012180544,2.585835236,4.206851548
"2","rho",0.865559578,0.049398752,0.370744119,0.690964936,1.132021028,2.884775623
"3","sigma",3.667575248,3.32995705,3.541494093,3.660069168,3.786733889,4.040083259
"4","mu[1]",-1.723010138,-4.374084973,-2.591111737,-1.790069256,-0.958400064,1.389113211
"5","mu[2]",-3.601006487,-4.939044494,-4.452134829,-3.891180068,-3.090291819,-0.492707305
"6","mu[3]",-3.649902476,-4.947285315,-4.528464016,-3.993560538,-3.182922807,-0.2033238
"7","mu[4]",-3.875214764,-4.963808682,-4.631875793,-4.191781993,-3.51568467,-0.820053897
"8","mu[5]",-3.487028441,-4.934982944,-4.387993684,-3.786035498,-2.967630549,-0.161106151
