"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",5.17938102,4.385087254,4.925609765,5.182692827,5.427431332,5.960024507
"2","rho",-2.737948843,-2.983379949,-2.868867406,-2.761675572,-2.64207361,-2.332381951
"3","sigma",1.066367841,0.304468671,0.596920403,0.905135283,1.375794171,2.709466416
"4","mu[1]",2.286679735,0.146662863,1.54909882,2.300320666,3.037457472,4.387835873
"5","mu[2]",-1.808909776,-3.871907411,-2.532602321,-1.792264602,-1.125466804,0.256267908
"6","mu[3]",2.062077702,-0.362820909,1.220845306,2.078905102,2.900054066,4.366219461
"7","mu[4]",2.415905641,0.027326267,1.574173209,2.401548422,3.258699906,4.855237885
"8","mu[5]",-3.215526183,-4.877130679,-4.104629024,-3.36672141,-2.492015259,-0.68170753
