"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",2.999710513,2.486413026,2.793105862,2.98312025,3.182612712,3.61130982
"2","rho",-1.18424409,-1.552981487,-1.297399572,-1.183519954,-1.065878708,-0.841956542
"3","sigma",0.800877679,0.414169761,0.638138059,0.773029993,0.93496437,1.324604193
"4","mu[1]",-3.022354492,-4.501443668,-3.570228461,-3.045261304,-2.509366595,-1.487512382
"5","mu[2]",-4.519412177,-4.978324209,-4.821984494,-4.606459041,-4.313374787,-3.580676364
"6","mu[3]",-4.441329378,-4.982463598,-4.815591945,-4.572692577,-4.205709994,-3.19428117
"7","mu[4]",-4.541112795,-4.98583552,-4.854193769,-4.655703063,-4.336632643,-3.474842234
"8","mu[5]",-4.507182212,-4.984786757,-4.845887611,-4.635068131,-4.29146801,-3.347686273
