"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.060271708,1.986277386,2.65899847,3.009694128,3.425323015,4.33787061
"2","rho",0.012035604,-0.718084973,-0.26372573,-0.055728198,0.201647922,1.11632255
"3","sigma",2.586591962,2.092022727,2.397414219,2.579602988,2.753359724,3.157432885
"4","mu[1]",-1.93163254,-4.627121982,-3.048661875,-1.984319928,-0.976280185,1.362463505
"5","mu[2]",-3.730510815,-4.954724565,-4.534408444,-3.975414253,-3.173145783,-1.248195737
"6","mu[3]",-3.806331111,-4.963005593,-4.563237386,-4.038291189,-3.292550137,-1.266320589
"7","mu[4]",-3.208701618,-4.878949342,-4.085103503,-3.353817741,-2.553946932,-0.55968971
"8","mu[5]",-3.555787798,-4.951388258,-4.426375467,-3.776052729,-2.982912861,-0.736372458
