"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.729552207,2.194063546,3.256151425,3.757349624,4.255464397,5.025189225
"2","rho",-1.487348734,-2.972257845,-2.620321232,-1.427241796,-0.710155264,0.916441415
"3","sigma",3.215769151,1.503951047,2.696065266,3.355997407,3.816410743,4.423348506
"4","mu[1]",-3.270069292,-4.843991883,-4.090789497,-3.433311363,-2.680818412,-0.479185272
"5","mu[2]",-0.853076278,-3.265703503,-1.641745818,-0.8800322,-0.121841356,1.664083611
"6","mu[3]",-0.288758641,-3.152500328,-1.197043126,-0.292131659,0.589366599,2.683831604
"7","mu[4]",0.063443008,-2.816907618,-0.752912094,0.124928308,0.941551687,2.565861895
"8","mu[5]",1.802946625,-1.537407303,0.63400126,1.801567285,2.903377204,5.221931596
