"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",2.154449157,1.395151607,1.839847487,2.108471119,2.417220769,3.197952857
"2","rho",-0.119193093,-0.99895,-0.36287479,-0.101389249,0.153792193,0.685309952
"3","sigma",3.624168028,3.325021184,3.527509352,3.62275642,3.733830273,3.94111747
"4","mu[1]",-1.027729497,-2.925347913,-1.672872351,-1.042015787,-0.41092976,0.985498446
"5","mu[2]",-4.094736039,-4.967832419,-4.649167825,-4.224108319,-3.724474801,-2.355134255
"6","mu[3]",-4.01050815,-4.954573909,-4.589539903,-4.156218874,-3.62086742,-2.161161292
"7","mu[4]",-4.131418032,-4.963766687,-4.670836112,-4.283133301,-3.776252144,-2.305371949
"8","mu[5]",-4.216128133,-4.971949926,-4.716723777,-4.38802348,-3.901058066,-2.563769799
