"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.290128047,2.536635679,3.031514167,3.289198452,3.555813959,4.063227688
"2","rho",-1.53699923,-2.172402689,-1.701553718,-1.518429514,-1.348214046,-1.026576267
"3","sigma",4.035367938,3.474738353,3.872703156,4.044971273,4.206048456,4.535129925
"4","mu[1]",0.277557439,-1.22659746,-0.241781935,0.286057309,0.787209677,1.824740455
"5","mu[2]",-2.033212232,-3.449312012,-2.505354276,-2.024661455,-1.560978245,-0.628521272
"6","mu[3]",1.613222694,-0.092721629,1.055288432,1.605903334,2.182394659,3.301118266
"7","mu[4]",1.335081332,-0.218417174,0.820314525,1.329420354,1.85192308,2.887380962
"8","mu[5]",-4.378176103,-4.978932121,-4.759747537,-4.480938808,-4.114668453,-3.164483613
