"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",2.755716314,1.666739805,2.27202596,2.665358346,3.165816631,4.218887591
"2","rho",-0.902017909,-2.896504691,-1.589920629,-0.891044659,-0.258996825,1.503265317
"3","sigma",4.427430191,3.23300978,4.257404404,4.538232307,4.732217716,5.056704718
"4","mu[1]",-2.576546312,-4.301511172,-3.302219497,-2.735631906,-2.090660408,0.338488495
"5","mu[2]",-2.004751304,-3.787560803,-2.605986975,-2.084200417,-1.507453199,0.330165987
"6","mu[3]",-0.67640405,-2.826314998,-1.325294648,-0.700703129,-0.04835045,1.537678657
"7","mu[4]",0.245060793,-1.893918732,-0.366346795,0.266988132,0.878937067,2.270591818
"8","mu[5]",-0.509850562,-3.054418201,-1.148303855,-0.475386343,0.19754412,1.485173088
