"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.478184192,1.60483527,2.796718611,3.483590759,4.149650877,5.404018515
"2","rho",2.520286594,1.560022262,2.202847436,2.513756232,2.833668927,3.529266526
"3","sigma",2.610361256,2.42440989,2.542775562,2.608219586,2.674258956,2.815510491
"4","mu[1]",-2.328408417,-4.868580904,-3.848021804,-2.709282095,-1.202530132,2.272276839
"5","mu[2]",-2.156485086,-4.880528502,-3.774576639,-2.587257154,-0.972984799,2.861775684
"6","mu[3]",-2.397528984,-4.903585141,-3.963780187,-2.846350332,-1.247819033,2.364550311
"7","mu[4]",-2.025989667,-4.895041175,-3.732015091,-2.420335657,-0.745563589,3.209610539
"8","mu[5]",-2.310128042,-4.858293357,-3.87263372,-2.745629238,-1.155299305,2.666047998
