"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.488048689,1.641338733,2.814848546,3.501854102,4.155067603,5.378766035
"2","rho",2.325939755,0.30265753,1.932229303,2.376588471,2.794609987,3.534817055
"3","sigma",2.769516749,2.504608907,2.679861829,2.766196067,2.857273605,3.046220176
"4","mu[1]",-2.387981788,-4.886503555,-3.972816641,-2.870956305,-1.266194047,2.626400923
"5","mu[2]",-2.646525084,-4.90109308,-4.128098368,-3.122454052,-1.62326518,2.028426558
"6","mu[3]",-2.284268201,-4.878313406,-3.832185477,-2.678292114,-1.168345121,2.386331546
"7","mu[4]",-2.707918504,-4.921823945,-4.231056246,-3.191586201,-1.661612959,2.206816654
"8","mu[5]",-2.799279649,-4.945296262,-4.270646049,-3.333322798,-1.824847632,2.065007542
