"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.644705766,2.662485516,3.254744544,3.598069541,3.985402284,4.87633512
"2","rho",0.180782479,-0.738987541,-0.071444984,0.222858627,0.451227175,0.893699227
"3","sigma",3.679604032,3.203328363,3.535144868,3.686285342,3.830250241,4.127860895
"4","mu[1]",1.516643281,-2.120679777,0.422652472,1.560923154,2.65902964,4.832339115
"5","mu[2]",-2.100834542,-4.581951493,-3.199796153,-2.16535283,-1.148684702,1.135662162
"6","mu[3]",-2.925343529,-4.886245688,-3.98864705,-3.136622019,-2.059806569,0.220189905
"7","mu[4]",-3.493889669,-4.921550392,-4.410304772,-3.727028559,-2.842276721,-0.659025659
"8","mu[5]",-3.540549172,-4.956841249,-4.438936209,-3.785268978,-2.917031679,-0.772624864
