"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",4.062951356,3.361799987,3.888209238,4.08710807,4.269069174,4.622164285
"2","rho",-2.868362362,-2.995731508,-2.952105596,-2.899124362,-2.820187396,-2.569831358
"3","sigma",1.331167681,0.539823015,0.945896574,1.257590975,1.640807438,2.560035945
"4","mu[1]",-0.902454183,-2.062680475,-1.301076439,-0.915485268,-0.499604126,0.303983428
"5","mu[2]",-4.405976366,-4.977295363,-4.741527672,-4.471557371,-4.155443577,-3.46286917
"6","mu[3]",-4.22272551,-4.958827356,-4.620067366,-4.286167611,-3.898657103,-3.088683226
"7","mu[4]",-4.333403625,-4.974414128,-4.718659888,-4.415958914,-4.044754096,-3.184570539
"8","mu[5]",-4.172023242,-4.964821473,-4.648841383,-4.2812436,-3.800301943,-2.819293106
