"","param","mean","2.5%","25%","50%","75%","97.5%"
"1","alpha",3.246363779,1.790883586,2.605613695,3.183010037,3.817712065,5.058453406
"2","rho",0.967565901,-0.020903725,0.680162261,0.96641157,1.220567035,2.14570141
"3","sigma",3.623042468,3.281814622,3.499793117,3.619269944,3.740305153,3.984417712
"4","mu[1]",-1.757003886,-4.662495553,-3.047363822,-1.911960468,-0.673447058,2.260659098
"5","mu[2]",-1.653718319,-4.638591623,-3.112397381,-1.93027685,-0.511076578,2.804815148
"6","mu[3]",-3.148897839,-4.924570481,-4.31126573,-3.528256411,-2.363745157,0.694236136
"7","mu[4]",-3.231537975,-4.94292347,-4.366300465,-3.616212218,-2.502426346,0.470543231
"8","mu[5]",-3.32461664,-4.94198029,-4.405673025,-3.696837985,-2.642007896,0.348746991
